PRIMARY_FACILITY_ID,FACILITY_NAME,PERMIT_NO,CLIENT_ID,CLIENT_NAME,MUNICIPALITY,COUNTY,REGION,PERMIT_TYPE,FEE_CATEGORY,LATEST_PERMIT_ISSUE_DATE,AVAILABLE_LAND,TOTAL_AEUS,LOCATION_ADDRESS,LOCATION_ADDRESS_CITY_STATE_ZIP,ANIMAL_TYPES
769292,NOAH LIGHT CAFO,PAG123770,307515,NOAH LIGHT,Bethel Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/18/2024,1,292.18,568 SHIRKSVILLE RD,"JONESTOWN, PA 17038-8939",Poultry - Chickens - Pullet (0-16 wks) - 1.38 lbs (0.08-2.67)
565301,SCHRACK FARMS PARTNERSHIP CAFO,PA0228401,122703,SCHRACK FARMS PARTNERSHIP,Logan Twp,Clinton,NCRO,Manure Storage and Wastewater Impoundments,CAFO Individual Permit,06/13/2023,2218.7,4783.34,860 W VALLEY RD,"LOGANTON, PA 17747-8935",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
784285,NORTH MOUNTAIN GOBBLER #1,PAG123801,317874,NORTH MTN GOBBLERS,Hamilton Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/26/2024,12.1,382.08,6429 FORT MCCORD ROAD,"CHAMBERSBURG, PA 17202",Beef - Bull - 1500
558662,STAR ROCK FARMS CAFO,PAG123805,143771,STAR ROCK FARMS LLC,Manor Twp,Lancaster,SCRO,Manure Storage and Wastewater Impoundments,PAG-12 CAFO Permit,11/29/2023,14,3401.17,175 CHESTNUT GROVE RD,"CONESTOGA, PA 17516-9317",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
803321,WHITE OAK HOLLOW FARM,PAG123807,319710,WHITE OAK HOLLOW FARMS LLC,Bethel Twp,Fulton,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/18/2024,1,1553.62,766 WHITE OAK HOLLOW RD,"WARFORDSBURG, PA 17267-8562",Swine - Grow finish - 165 lbs (57-273)
572970,BEAVERTON SOW CAFO OPERATION,PAG124840,216104,COUNTRY VIEW FAMILY FARMS LLC,Beaver Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/17/2024,1,932.07,429 BEAVERTON LN,"BEAVERTOWN, PA 17813-9265",Swine - Sow and litter - 470 lbs
810013,BRECHLAND FARMS,PAG123828,217841,BRECHBILL CHRISTOPHER J,Guilford Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/18/2024,662.5,1687.45,3387 MONT ALTO RD,"FAYETTEVILLE, PA 17222-9661",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
565312,BEAVERTOWN FINISHING CAFO,PAG124855,341824,JMA FARMS LLC,Beaver Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/14/2022,30.9,1812.51,17 BP FINISHING LN,"BEAVERTOWN, PA 17813-9254",Swine - Grow finish - 165 lbs (57-273)
809397,HEISLER'S EGG FARM,PA0275875,247826,HEISLERS EGG FARM,Walker Twp,Schuylkill,NERO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/11/2022,155.1,1522.90,757 VALLEY RD,"TAMAQUA, PA 18252-5005",Poultry - Chickens - Layer (18-90 wks) - 3.14 lbs (weighted avg)
820438,REINHOLDS PIG FARM LLC,PAG123858,386462,REINHOLDS PIG FARM LLC,West Cocalico Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/23/2024,4.7,715.66,700 SWAMP CHURCH RD,"REINHOLDS, PA 17569-9417",Swine - Grow finish - 165 lbs (57-273)
735148,OSCAR MANBECK SWINE CAFO,PAG123673,171496,OSCAR J MANBECK,Bethel Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/11/2024,669.5,917.94,10 FORT HENRY RD,"BETHEL, PA 19507-9544",Swine - Wean to finish - 143 lbs (13-273)
690402,HEIMBACH FARM CAFO,PAG124823,247895,HEIMBACH KEITH,Granville Twp,Bradford,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/12/2024,318.9,2012.82,129 DON PACKARD RD,"GRANVILLE SUMMIT, PA 16926-9231",Beef - Cow - 1400 lbs
573023,DEITER CAFO,PAG123529,161014,DEITER JAY,Conoy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/26/2022,201.1,564.38,2040 RIVER RD,"BAINBRIDGE, PA 17502-9329",Swine - Wean to finish - 143 lbs (13-273)
709618,CRITTER HILL FARM CAFO,PAG123627,360759,CRITTER HILL FARM LLC,Butler Twp,Adams,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/28/2021,22.8,409.16,224 QUAKER RUN RD,"BIGLERVILLE, PA 17307-9205",Beef - Cow - 1400 lbs
709618,CRITTER HILL FARM CAFO,PAG123627,360759,CRITTER HILL FARM LLC,Butler Twp,Adams,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/28/2021,22.8,409.16,224 QUAKER RUN RD,"BIGLERVILLE, PA 17307-9205",Swine - Wean to finish - 143 lbs (13-273)
710479,TROUT BROTHERS FARM,PA0266418,263891,TROUT BROS LLC,Jackson Twp,Perry,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",CAFO Individual Permit,09/26/2019,640.8,1954.41,508 RED ROCK RD,"LOYSVILLE, PA 17047-6100",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 420 lbs (90-750)
742433,BROOK-CORNER DAIRY CAFO,PAG123702,287097,BROOK-CORNER LLC,South Annville Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/18/2024,350.2,864.65,400 MOUNT WILSON RD,"LEBANON, PA 17042-4752",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 420 lbs (90-750)
627285,HEIDELBERG PIG FAMILY FARM,PAG123556,360387,MARTIN RICK,Heidelberg Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/11/2024,9.1,529.68,425 N MARKET ST,"MYERSTOWN, PA 17067-3019","Sheep, medium breed - Ewe - 175 lbs"
760044,JOHN PFLEEGOR FARM,PAG124844,301290,JOHN PFLEEGOR,Lewis Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/22/2024,357.6,724.66,460 GOLD RD,"MUNCY, PA 17756-5748",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
687092,CORY GRESS FARM,PAG123705,251076,GRESS CORY L,Licking Creek Twp,Fulton,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/09/2024,231.2,878.05,790 LICK HOLLOW RD,"HARRISONVILLE, PA 17228-9348",Light Horses & Mules - Yearling (12-24 mos) - 700 lbs (600-800)
824885,SHALE ROCK ACRES,PAG123873,360699,SHALE ROCK ACRES,Swatara Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/28/2024,104.5,289.51,230 MOUNTAIN DR,"FREDERICKSBURG, PA 17026","Poultry - Chickens - Broiler, medium (0-35 days) - 2.55 lbs (0.090-5.0)"
835633,MOUNT ROCK DAIRY CAFO,PAG123890,350759,MOUNT ROCK DAIRY LLC,West Pennsboro Twp,Cumberland,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/25/2024,309.7,2080.30,473 MOUNT ROCK RD,"NEWVILLE, PA 17241-9578",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
878933,LESTER WENGER FARM,PAG123958,300231,WENGER LESTER,Southampton Twp,Cumberland,SCRO,,PAG-12 CAFO Permit,NOT ISSUED,239.9,844.50,25 HALE RD,"SHIPPENSBURG, PA 17257-8618",Swine - Grow finish - 165 lbs (57-273)
872117,BROOKSIDE DAIRY,PAG128304,219843,BROOKSIDE DAIRY FARM,Center Twp,Indiana,NWRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/21/2024,1187.6,1165.78,2677 OLD ROUTE 56 HWY W,"HOMER CITY, PA 15748-7600",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
872117,BROOKSIDE DAIRY,PAG128304,219843,BROOKSIDE DAIRY FARM,Center Twp,Indiana,NWRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/21/2024,1187.6,1165.78,2677 OLD ROUTE 56 HWY W,"HOMER CITY, PA 15748-7600",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 420 lbs (90-750)
879474,BLUE LAKE FARM,PA0281905,384679,HORNING MATTHEW,West Buffalo Twp,Union,NCRO,,CAFO Individual Permit,NOT ISSUED,21.6,240,3370 FOREST HILL RD,"MIFFLINBURG, PA 17844-7614","Sheep, medium breed - Ewe - 175 lbs"
640576,WANNER'S PRIDE-N-JOY CAFO,PAG123930,207495,WANNERS PRIDE N JOY FARM LLC,Salisbury Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/14/2024,896.4,1875.50,5800 WANNER RD,"NARVON, PA 17555-9646",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
764795,KERWIN KING DUCK OPERATION,PA0262013,301993,KING KERWIN M,Upper Oxford Twp,Chester,SERO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,10/12/2022,210.1,91.34,375 FOREST MANOR RD,"COCHRANVILLE, PA 19330-1648",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
764795,KERWIN KING DUCK OPERATION,PA0262013,301993,KING KERWIN M,Upper Oxford Twp,Chester,SERO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,10/12/2022,210.1,91.34,375 FOREST MANOR RD,"COCHRANVILLE, PA 19330-1648","Poultry - Duck, starter  (0-17 days) - 1.36 lbs (0.22-2.5)"
517384,SULLIVAN FARMS CAFO OPERATION,PAG124846,216104,COUNTRY VIEW FAMILY FARMS LLC,Sullivan Twp,Tioga,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/20/2024,1,3036.60,372 HEMLOCK HILL RD,"COVINGTON, PA 16917-9430",Swine - Boar - 450 lbs
691813,JAMES KURTZ FARM,PA0228982,247841,KURTZ JAMES,West Buffalo Twp,Union,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,09/10/2018,4.3,785.01,1070 GRAND VALLEY RD,"MIFFLINBURG, PA 17844-7960",Beef - Calf (0-8 mos) - 300 lbs (100-500)
725556,APPLE SHAMROCK DAIRY FARMS LLC,PA0263591,220378,APPLE SHAMROCK DAIRY FARMS LLC,Steuben Twp,Crawford,NWRO,Manure Storage and Wastewater Impoundments,CAFO Individual Permit,12/01/2023,3380,3539,32821 GUYS MILLS RD,"TOWNVILLE, PA 16360-3009",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 420 lbs (90-750)
741303,OAKRYN FAMILY FARM LLC CAFO,PA0260550,385489,OAKRYN FAMILY FARM LLC,Fulton Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,07/17/2024,327.8,1008.52,222 LITTLE BRITAIN CHURCH RD,"PEACH BOTTOM, PA 17563-9620",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 420 lbs (90-750)
775323,FURNACE HILL HOLSTEINS,PAG123774,309880,FURNACE HILL HOLSTEINS,South Lebanon Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/22/2021,1.1,671.20,480 SCHAEFFER RD,"LEBANON, PA 17042-9741",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
775323,FURNACE HILL HOLSTEINS,PAG123774,309880,FURNACE HILL HOLSTEINS,South Lebanon Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/22/2021,1.1,671.20,480 SCHAEFFER RD,"LEBANON, PA 17042-9741",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 420 lbs (90-750)
775323,FURNACE HILL HOLSTEINS,PAG123774,309880,FURNACE HILL HOLSTEINS,South Lebanon Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/22/2021,1.1,671.20,480 SCHAEFFER RD,"LEBANON, PA 17042-9741","Goats, meat - Buck - 200 lbs"
679612,THREE D FARMS CAFO,PAG123588,380771,THREE D FARMS LLC,Greene Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/08/2023,616.3,604.46,2071 MOUNT PLEASANT RD,"FAYETTEVILLE, PA 17222-9763","Poultry - Duck, finisher (17-38 days) - 4.88 lbs (2.5-7.25))"
645424,WEILER FARM #2 CAFO,PAG123551,161756,WEILER FARMS LLC,South Londonderry Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/12/2021,1.2,1055.67,410 LAWN ROAD,"PALMYRA, PA 17078-8994","Sheep, medium breed - Ewe - 175 lbs"
645456,NEWBURG POULTRY FARM,PAG123575,360619,NEWBURG POULTRY LLC,Hopewell Twp,Cumberland,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/27/2024,344.9,815.57,301 THREE SQUARE HOLLOW RD,"NEWBURG, PA 17240-9330","Poultry - Chickens - Layer, brown egg (18-90 wks) - 3.85 lbs (3.35-4.34)"
645456,NEWBURG POULTRY FARM,PAG123575,360619,NEWBURG POULTRY LLC,Hopewell Twp,Cumberland,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/27/2024,344.9,815.57,301 THREE SQUARE HOLLOW RD,"NEWBURG, PA 17240-9330",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
724718,JOEL MARTIN DUCK FARM,PAG123686,336227,MARTIN JOEL,Penn Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/24/2024,210.3,73.55,2077 MOUNTAIN RD,"MANHEIM, PA 17545-9517","Poultry - Duck, finisher (17-38 days) - 4.88 lbs (2.5-7.25))"
626732,FINKBINER FARM CAFO,PAG123899,360322,FINKBINER CRAIG D,Fayette Twp,Juniata,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/12/2024,597.62,908.50,157 TROYER RD,"MC ALISTERVILLE, PA 17049-8084",Swine - Wean to finish - 143 lbs (13-273)
748206,SNIDER SWINE CAFO,PAG123708,288838,SNIDER TYLER J,Dublin Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/14/2021,676.1,1326.77,22357 MT FOOT RD,"NEELYTON, PA 17239-9434",Beef - Calf (0-8 mos) - 300 lbs (100-500)
565419,PAUL DOTTERER & SONS INC CAFO OPER,PA0228443,158045,PAUL DOTTERER & SONS INC,Porter Twp,Clinton,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,04/06/2017,2615.4,3042.31,410 KRYDER RD,"MILL HALL, PA 17751-8938",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
817945,AR-JOY FARM,PAG123835,329641,AR JOY FARMS LLC,West Fallowfield Twp,Chester,SERO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/04/2024,635.5,1461.85,1600 ALTHOUSE RD,"COCHRANVILLE, PA 19330-1824",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
808922,LEN ROSE FARM,PAG123824,325621,LEONARD HOOVER,Upper Tulpehocken Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/04/2024,193.2,369.70,6188A OLD ROUTE 22,"BERNVILLE, PA 19506-8457","Poultry - Chickens - Broiler, large (0-53 days) - 3.55 lbs (0.09-7.0)"
706871,BROOKSIDE ACRES CAFO,PAG123900,249737,BROOKSIDE ACRES,Mount Joy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/15/2021,1.2,777.46,125 ABERDEEN RD,"ELIZABETHTOWN, PA 17022-9493",Swine - Grow finish - 165 lbs (57-273)
820868,HOWARD REYBURN SWINE OPERATION,PAG120008,337784,REYBURN HOWARD,Upper Oxford Twp,Chester,SERO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,12/13/2024,152.4,716.05,1021 LIMESTONE ROAD,"OXFORD, PA 19363",Swine - Grow finish - 165 lbs (57-273)
643081,MIKE BUCKWALTER CAFO,PAG123564,348524,BUCKWALTER FARMS LLC,East Donegal Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/10/2022,329.1,883.56,350 ROCK POINT RD,"MARIETTA, PA 17547-9209",Swine - Wean to finish - 143 lbs (13-273)
750240,MALCOLM RUDOLPH,PAG123713,291136,MALCOLM R RUDOLPH,Tyrone Twp,Adams,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/05/2021,410.1,730.70,200 GINZEL RD,"NEW OXFORD, PA 17350-9011",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
729684,HILLSIDE POULTRY CAFO,PAG123959,219807,HILLSIDE POULTRY FARM INC,Greene Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,12/09/2024,425.9,1469.72,1849 LETTERKENNY RD,"CHAMBERSBURG, PA 17201-8733",Poultry - Chickens - Layer (18-90 wks) - 3.14 lbs (weighted avg)
568402,NEW HOPE FARM CAFO,PAG123834,216104,COUNTRY VIEW FAMILY FARMS LLC,Fannett Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/03/2024,1,3001.95,23177 BACK RD,"CONCORD, PA 17217-9701",Swine - Sow and litter - 470 lbs
863945,RONALD SNYDER FARM CAFO,PAG123942,374878,RONALD SNYDER FARM,Washington Twp,Schuylkill,NERO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/17/2023,154.2,726.95,3356 SWEET ARROW LAKE RD,"PINE GROVE, PA 17963-9050","Sheep, smaller breed - Ewe - 100 lbs"
563753,WOODLING CAFO,PAG124804,367591,WOODLING JEREMY,Spring Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/23/2022,246,946.15,12547 STAGE RD,"MC CLURE, PA 17841-8274",Swine - Grow finish - 165 lbs (57-273)
627323,BEAVER RIDGE FARM CAFO,PA0246468,160587,GUTSHALL VIRGIL JR,Jackson Twp,Perry,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/01/2024,215.1,428.97,1400 FOWLER HOLLOW RD,"BLAIN, PA 17006-6260",Light Horses & Mules - Mature - 1100 lbs
703471,MONTOUR FARMS CAFO,PAG124831,367209,MONTOUR FARMS,Derry Twp,Montour,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,12/16/2021,1,549.98,371 GREENLEAF RD,"BLOOMSBURG, PA 17815-6517","Poultry - Chickens - Roaster - Male (0-7 wks), Female (0-9 wks) - 3.54 lbs (0.09-7)"
705870,MEADOW LANE DAIRY,PAG123798,260374,MEADOW LANE DAIRY LLC,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/06/2024,830.6,1287.71,3392 BLUE ROCK RD,"LANCASTER, PA 17603-9499",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
574334,WILLOW BROOK FARM,PA0246441,160377,DEER STONE AG,Granville Twp,Mifflin,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,12/03/2024,24.2,800.52,10049 FERGUSON VALLEY RD,"LEWISTOWN, PA 17044-8601",Beef - Calf (0-8 mos) - 300 lbs (100-500)
638414,HURST FARM CAFO,PA0246808,163185,HURST CLAIR,Little Britain Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/06/2022,99.8,632.95,788 KING PEN RD,"KIRKWOOD, PA 17536-9759",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
638414,HURST FARM CAFO,PA0246808,163185,HURST CLAIR,Little Britain Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,05/06/2022,99.8,632.95,788 KING PEN RD,"KIRKWOOD, PA 17536-9759",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 420 lbs (90-750)
794217,EMWAY PULLET,PAG123803,370894,HORST LARRY,Lykens Twp,Dauphin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/25/2024,1,386.78,460 KLINGERS CHURCH ROAD,"LYKENS, PA 17048-8508",Poultry - Chickens - Pullet (0-16 wks) - 1.38 lbs (0.08-2.67)
568582,EUGENE NOLT FARM CAFO,PAG123521,158118,NOLT EUGENE Z,Earl Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/25/2024,53.5,661.10,143 KURTZ RD,"NEW HOLLAND, PA 17557-9775",Beef - Cow - 1400 lbs
565034,HICKORY HOLLOW FARM,PAG120002,332807,HICKORY HOLLOW FARM LLC,East Nottingham Twp,Chester,SERO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/30/2021,1139.8,660.27,491 BARNSLEY RD,"OXFORD, PA 19363-4105",Swine - Grow finish - 165 lbs (57-273)
682299,WOODLAND VIEW CAFO,PAG120006,247880,SMOKER PAUL,East Nottingham Twp,Chester,SERO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,12/18/2024,205.1,145.05,133 WOODLAND DR,"OXFORD, PA 19363-4100",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
682299,WOODLAND VIEW CAFO,PAG120006,247880,SMOKER PAUL,East Nottingham Twp,Chester,SERO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,12/18/2024,205.1,145.05,133 WOODLAND DR,"OXFORD, PA 19363-4100",Beef - Cow - 1400 lbs
704637,EMMANUEL L LAPP FARM,PAG124832,366907,LAPP EMMANUEL L,Lower Mahanoy Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/14/2025,1,110.43,322 HATCHERY RD,"DALMATIA, PA 17017-8210",Light Horses & Mules - Mature - 1100 lbs
564412,HOOVER LANE FARM,PAG123506,351686,HOOVER LN FARM LLC,Tyrone Twp,Perry,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/08/2021,1,878.34,105 HOOVER LN,"LOYSVILLE, PA 17047-9208",Swine - Grow finish - 165 lbs (57-273)
681674,STONER'S HIJOS HILL FARM,PAG123861,166274,STONERS HIJOS HILL INC,Peters Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/11/2024,1288.5,1450.30,7678 OELLIG RD,"MERCERSBURG, PA 17236-9549",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
822262,WARNER CAFO,PAG123866,339124,WARNER AARON J,Todd Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/25/2024,167.3,792,18826 NEW FORDING RD,"BROAD TOP, PA 16621",Swine - Grow finish - 165 lbs (57-273)
628710,SNOOK FARM CAFO,PAG124814,192016,SNOOK MICHAEL S,Franklin Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/22/2025,302.4,3084.25,1510 WHITE CHURCH RD,"MIDDLEBURG, PA 17842-9343",Dairy - Jersey - Heifer (1-2 yr) - 675 lbs (500-850)
863565,Y RUN FARMS,PAG124876,374435,Y RUN FARMS LLC,Springfield Twp,Bradford,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/15/2025,1633.7,1944.38,3252 LEONA RD,"TROY, PA 16947-8554",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
863565,Y RUN FARMS,PAG124876,374435,Y RUN FARMS LLC,Springfield Twp,Bradford,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/15/2025,1633.7,1944.38,3252 LEONA RD,"TROY, PA 16947-8554",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 420 lbs (90-750)
823459,MARLIN PEACHEY CAFO,PAG123870,339965,PEACHEY MARLIN J,Brown Twp,Mifflin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/06/2024,121.3,797.88,328 COFFEE RUN RD,"REEDSVILLE, PA 17084-9319",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
643305,BRIDGE VALLEY FARM,PAG123753,268284,BRIDGE VALLEY FARM LLC,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/24/2024,135.2,1331.22,866 BRIDGE VALLEY RD,"COLUMBIA, PA 17512-9691",Beef - Cow - 1400 lbs
569448,BROCK N HITE,PAG124809,338564,HITE BROCK N,Terry Twp,Bradford,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/03/2024,652.3,652.30,612 VIALL HILL RD,"TOWANDA, PA 18848-8039",Beef - Calf (0-8 mos) - 300 lbs (100-500)
569448,BROCK N HITE,PAG124809,338564,HITE BROCK N,Terry Twp,Bradford,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/03/2024,652.3,652.30,612 VIALL HILL RD,"TOWANDA, PA 18848-8039","Sheep, smaller breed - Ewe - 100 lbs"
693186,SHADY RILL FARM CAFO,PAG124827,367476,SHADY RILL FARM LLC,Washington Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/05/2022,676.7,1033.58,252 THARP RD,"MOUNT PLEASANT MILLS, PA 17853-8310",Swine - Nursery Pig - 35 lbs (13-57)
778906,JEVIN KREADY FARM,PAG123787,313857,KREADY JEVIN M,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/26/2024,74.9,383.56,1113 N COLEBROOK RD,"MANHEIM, PA 17545-8122",Beef - Calf (0-8 mos) - 300 lbs (100-500)
571731,PENN VALLEY PORK CAFO,PAG123852,362163,JSR MGMT LLC,Upper Bern Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/24/2024,16.4,1396.08,165 PHILLIPS LN,"MOHRSVILLE, PA 19541-9770",Swine - Grow finish - 165 lbs (57-273)
818004,HILLANDALE LAKE MEADE SITE,PAG123838,155184,HILLANDALE GETTYSBURG LP,Reading Twp,Adams,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/03/2024,935.4,4710,255 LAKE MEADE RD,"YORK SPRINGS, PA 17372-8738",Poultry - Chickens - Layer (18-90 wks) - 3.14 lbs (weighted avg)
